id_channel;id_video;ymd_hms_video;tweet
UCTTBgWyJl2HrrhQOOc710kA;_1msVvPE_KY;2020-05-27T16:45:34Z;"📺 #rstats video:  PCA and UMAP with tidymodels and cocktail recipes
▶ Julia Silge (@juliasilge)
🔗https://www.youtube.com/watch?v=_1msVvPE_KY"
UC3xfbCMLCw1Hh4dWop3XtHg;X0YiD3u9wlQ;2021-02-17T21:30:57Z;"📺 #rstats video:  Tracy Teal | Teaching R using inclusive pedagogy: Carpentries workshops lessons learned | RStudio
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=X0YiD3u9wlQ"
UCCaChdLMTYMxyawR_Qf-kYA;wfPww5brvKY;2021-08-29T13:59:55Z;"📺 New #rstats video: Practical Stats for Data Scientists: Ch7: Unsupervised Learning (2021-08-16) (ps4ds01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=wfPww5brvKY"
UCyHEww8_SCdxZvEnkCfi55w;UvPPpL_XHKA;2021-08-29T14:00:08Z;"📺 New #rstats video: Add Text Label to ggplot2 Plot in R (3 Examples) | Annotate Element to Graphic | Modify Color & Size
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=UvPPpL_XHKA"
UCCaChdLMTYMxyawR_Qf-kYA;Chn2m4tg8Ug;2021-08-29T14:20:05Z;"📺 New #rstats video: R for Data Science Book Club: Models section (2021-08-17) (r4ds03)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=Chn2m4tg8Ug"
UCCaChdLMTYMxyawR_Qf-kYA;DQLL1w9l2ao;2021-08-29T14:29:42Z;"📺 New #rstats video: R for Data Science Book Club: Models section part 2 (2021-08-24) (r4ds03)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=DQLL1w9l2ao"
UCCaChdLMTYMxyawR_Qf-kYA;ujOn-4esnDo;2021-08-29T14:50:32Z;"📺 New #rstats video: R for Data Science Book Club: Chapter 7: Exploratory data analysis (2021-08-28) (r4ds05)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=ujOn-4esnDo"
UCCaChdLMTYMxyawR_Qf-kYA;Mknsf_Huexk;2021-08-29T15:28:19Z;"📺 New #rstats video: Regression and Other Stories: Ch8: Fitting regression models (2021-08-17) (ros01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=Mknsf_Huexk"
UCCaChdLMTYMxyawR_Qf-kYA;wbV4eNkyNVU;2021-08-29T15:42:27Z;"📺 New #rstats video: Regression and Other Stories: Ch7: Linear regression with a single predictor (2021-08-10) (ros01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=wbV4eNkyNVU"
UCE2WK5bvNtDblu4NO9PGtJA;F-FKwyx2-JQ;2021-08-30T00:18:53Z;"📺 New #rstats video: [rstats] 🔮 Machine Learning Study Jam 🔮 || 📚 Learn NLP with Me || 💖 all levels || 🎶 l
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=F-FKwyx2-JQ"
UCyHEww8_SCdxZvEnkCfi55w;Tzf6s9lWRG8;2021-08-30T14:00:09Z;"📺 New #rstats video: How to cbind & rbind Vectors with Different Length (R Example) | cbind.na & bind_rows | qpcR & dplyr
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=Tzf6s9lWRG8"
UCGuktEl5InrcxPfCjmPWxsA;waezlHy8cS8;2021-08-30T16:00:34Z;"📺 New #rstats video: Positioning and formatting a legend using the ggplot2 R package (CC141)
▶ Riffomonas Project (@PatSchloss)
🔗https://www.youtube.com/watch?v=waezlHy8cS8"
UC_R5smHVXRYGhZYDJsnXTwg;fYwenynQiIU;2021-08-31T13:39:40Z;"📺 New #rstats video: Diving into Registry Data: Using R for Large Norwegian Health Registries
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=fYwenynQiIU"
UC_R5smHVXRYGhZYDJsnXTwg;l71wLKUr26E;2021-08-31T13:39:40Z;"📺 New #rstats video: Bringing Machine Learning Models to the Bedside at Scale
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=l71wLKUr26E"
UC_R5smHVXRYGhZYDJsnXTwg;8_5n_yHufrA;2021-08-31T13:39:40Z;"📺 New #rstats video: From SAS to R
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=8_5n_yHufrA"
UC_R5smHVXRYGhZYDJsnXTwg;mg95lLyCpQA;2021-08-31T13:39:40Z;"📺 New #rstats video: Reproducible Research with R
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=mg95lLyCpQA"
UC_R5smHVXRYGhZYDJsnXTwg;iU27Iq2spDc;2021-08-31T13:39:40Z;"📺 New #rstats video: An {arsenal} of R Functions for Statistical Summaries
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=iU27Iq2spDc"
UC_R5smHVXRYGhZYDJsnXTwg;-HvRISFkQZQ;2021-08-31T13:39:40Z;"📺 New #rstats video: Mapping Spatial Health Data
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=-HvRISFkQZQ"
UC_R5smHVXRYGhZYDJsnXTwg;Rji_FKrTkvs;2021-08-31T13:39:40Z;"📺 New #rstats video: Introduction to R for Medical Data
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=Rji_FKrTkvs"
UC_R5smHVXRYGhZYDJsnXTwg;b3xa_1qO778;2021-08-31T13:39:40Z;"📺 New #rstats video: {DOPE}: An R Package for Processing & Classifying Drug Names
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=b3xa_1qO778"
UC_R5smHVXRYGhZYDJsnXTwg;sM9GEAm6Uew;2021-08-31T13:39:41Z;"📺 New #rstats video: Secure Medical Data Collection - Best Practices with Excel, and Leveling Up to REDCap & CollaboratoR
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=sM9GEAm6Uew"
UC_R5smHVXRYGhZYDJsnXTwg;XzoJe2mLj18;2021-08-31T13:41:18Z;"📺 New #rstats video: Subgroup Identification and Precision Medicine with the {personalized} R Package
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=XzoJe2mLj18"
UC_R5smHVXRYGhZYDJsnXTwg;dfZ7jcpxo88;2021-08-31T13:41:18Z;"📺 New #rstats video: Second Server to the Right and Straight On 'til Production: Deploying a GxP Shiny Application
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=dfZ7jcpxo88"
UC_R5smHVXRYGhZYDJsnXTwg;sRohXDjp3XY;2021-08-31T13:41:18Z;"📺 New #rstats video: {clinspacy}: An R Package for Clinical Natural Language Processing
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=sRohXDjp3XY"
UC_R5smHVXRYGhZYDJsnXTwg;iB8cdSfXbh0;2021-08-31T13:41:18Z;"📺 New #rstats video: Data Visualization for Machine Learning Practitioners
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=iB8cdSfXbh0"
UC_R5smHVXRYGhZYDJsnXTwg;M_7e470xnJI;2021-08-31T13:41:18Z;"📺 New #rstats video: {medicaldata} for Teaching #Rstats
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=M_7e470xnJI"
UC_R5smHVXRYGhZYDJsnXTwg;zBg7WkoPCAI;2021-08-31T13:41:18Z;"📺 New #rstats video: Collaborative, Reproducible Exploration of Clinical Trial Data
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=zBg7WkoPCAI"
UC_R5smHVXRYGhZYDJsnXTwg;jA5RoaloDsw;2021-08-31T13:41:18Z;"📺 New #rstats video: Graphical Displays in R for Clinical Trials
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=jA5RoaloDsw"
UC_R5smHVXRYGhZYDJsnXTwg;AUgkBG67S20;2021-08-31T13:41:18Z;"📺 New #rstats video: You R What You Measure: Digital Biomarkers for Insights in Personalized Health
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=AUgkBG67S20"
UC_R5smHVXRYGhZYDJsnXTwg;ihVgS6MFHgw;2021-08-31T13:41:18Z;"📺 New #rstats video: Stem Cell Transplant Outcomes Reporting using R/Shiny
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=ihVgS6MFHgw"
UC_R5smHVXRYGhZYDJsnXTwg;a8A638n6Qew;2021-08-31T13:41:19Z;"📺 New #rstats video: CONSORT Diagrams in R with {ggconsort}
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=a8A638n6Qew"
UC_R5smHVXRYGhZYDJsnXTwg;7Q5y00YRe3Q;2021-08-31T13:41:20Z;"📺 New #rstats video: R and Shiny Dashboards Facilitate Quality Improvement in Anesthesiology and Perioperative Care
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=7Q5y00YRe3Q"
UCyHEww8_SCdxZvEnkCfi55w;rtmSN_8kCAY;2021-08-31T14:00:31Z;"📺 New #rstats video: Count Non-Zero Values in Vector & Data Frame Columns in R (2 Examples) | sum() & colSums() Functions
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=rtmSN_8kCAY"
UCnwYO3Sz_emBTC1sTZ6TlsQ;mH-Me-yYkzs;2021-09-01T00:00:10Z;"📺 New #rstats video: TidyTuesday: Common GGplot2 Extensions
▶ Andrew Couch (@Andr3wCouch)
🔗https://www.youtube.com/watch?v=mH-Me-yYkzs"
UC_R5smHVXRYGhZYDJsnXTwg;ArB6y1i1gOs;2021-09-01T01:58:08Z;"📺 New #rstats video: nimated Data Visualizations with {gganimate} for Science Communication during the Pandemic
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=ArB6y1i1gOs"
UCCaChdLMTYMxyawR_Qf-kYA;nske4iqsgh0;2021-09-01T05:17:27Z;"📺 New #rstats video: Advanced R Book Club: Chapter 25 (Rewriting R code in C++) (2021-08-31) (advr05)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=nske4iqsgh0"
UCyHEww8_SCdxZvEnkCfi55w;yoxMFscpt90;2021-09-01T14:00:23Z;"📺 New #rstats video: Add Prefix to Column Names in R (Example) | Affix Before Variable of Data Frame | paste0() Function
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=yoxMFscpt90"
UCTTBgWyJl2HrrhQOOc710kA;NXot3Q0QtGk;2021-09-01T19:47:34Z;"📺 New #rstats video: Fit and predict with logistic regression for bird bath observations in Australia
▶ Julia Silge (@juliasilge)
🔗https://www.youtube.com/watch?v=NXot3Q0QtGk"
UC_R5smHVXRYGhZYDJsnXTwg;3x9uOc2yB_c;2021-09-02T03:00:24Z;"📺 New #rstats video: {ctrialsgov}: Access, Visualization, and Discovery of the ClinicalTrials.gov Database
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=3x9uOc2yB_c"
UC9oOCJe8kwkZ_6IgTmet9oQ;s5SCiDEwFB8;2021-09-02T04:01:25Z;"📺 New #rstats video: R Ladies Brisbane August 2021: Working Smarter, Faster, and More Securely in R
▶ R-Ladies Brisbane (@RLadiesBrisbane)
🔗https://www.youtube.com/watch?v=s5SCiDEwFB8"
UCyHEww8_SCdxZvEnkCfi55w;-SuK8G2d-Vs;2021-09-02T14:00:01Z;"📺 New #rstats video: Set Axis Breaks of ggplot2 Plot in R (3 Examples) | Specify Tick Marks of Graph | scale_x_continuous
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=-SuK8G2d-Vs"
UCGuktEl5InrcxPfCjmPWxsA;QnCLN1Mzke8;2021-09-02T16:00:30Z;"📺 New #rstats video: Data visualization review: How I critique visuals and plan what to change (CC142)
▶ Riffomonas Project (@PatSchloss)
🔗https://www.youtube.com/watch?v=QnCLN1Mzke8"
UC_R5smHVXRYGhZYDJsnXTwg;gQEM-cpLrmg;2021-09-02T18:09:21Z;"📺 New #rstats video: Spatial Statistics for huge datasets and best practices
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=gQEM-cpLrmg"
UCCaChdLMTYMxyawR_Qf-kYA;ewNOYUwKwCM;2021-09-02T19:12:28Z;"📺 New #rstats video: Tidy Modeling with R Book Club Ch17: Dimensionality reduction (2021-08-31) (tmwr01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=ewNOYUwKwCM"
UCyHEww8_SCdxZvEnkCfi55w;bJDufpJ2joQ;2021-09-03T14:00:15Z;"📺 New #rstats video: Calculate Percentage in R (Example) | Convert Vector to Probability Table | table & length Functions
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=bJDufpJ2joQ"
UCKMekE_4UfWvZDuBWenG8WA;ctsGXwaxA1o;2021-09-03T18:57:16Z;"📺 New #rstats video: Creating Your Own R Package: Why and When
▶ StatistikinDD (@StatistikInDD)
🔗https://www.youtube.com/watch?v=ctsGXwaxA1o"
UCE2WK5bvNtDblu4NO9PGtJA;Dj6AOFwd27M;2021-09-04T01:05:19Z;"📺 New #rstats video: [rstats] ✨ Shiny ✨ || 📚 Learn with Me || 💖 all levels || ⚒️ building apps with R
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=Dj6AOFwd27M"
UCKMekE_4UfWvZDuBWenG8WA;47PN2VG3RmI;2021-09-04T05:52:24Z;"📺 New #rstats video: Creating Your First R Package in 2 Minutes in RStudio!
▶ StatistikinDD (@StatistikInDD)
🔗https://www.youtube.com/watch?v=47PN2VG3RmI"
UCyHEww8_SCdxZvEnkCfi55w;TkN7yjt2JZw;2021-09-04T14:00:11Z;"📺 New #rstats video: Convert Numeric Values to Month Names & Abbreviations R (2 Examples) | month.name & month.abb Object
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=TkN7yjt2JZw"
UCxB1IGhLzlEOikTL-aDwqFg;sZUKmveHwoQ;2021-09-04T16:52:03Z;"📺 New #rstats video: [2021-07-23] Another look at the ggpubr package
▶ Leonardo Collado Torres (@lcolladotor)
🔗https://www.youtube.com/watch?v=sZUKmveHwoQ"
UCxB1IGhLzlEOikTL-aDwqFg;1fbgkMWSgbI;2021-09-04T17:00:25Z;"📺 New #rstats video: [2021-08-27] Introductory Biostats: Statistical Modeling Part 2
▶ Leonardo Collado Torres (@lcolladotor)
🔗https://www.youtube.com/watch?v=1fbgkMWSgbI"
UCxB1IGhLzlEOikTL-aDwqFg;pGYjTmqPLUo;2021-09-04T17:06:00Z;"📺 New #rstats video: [2021-09-03] Image Processing in Python, Part 1
▶ Leonardo Collado Torres (@lcolladotor)
🔗https://www.youtube.com/watch?v=pGYjTmqPLUo"
UCCaChdLMTYMxyawR_Qf-kYA;aY2LhsKM6TM;2021-09-05T13:52:11Z;"📺 New #rstats video: ggplot2 Book Club Introduction (2021-08-30) (ggplot2_01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=aY2LhsKM6TM"
UCyHEww8_SCdxZvEnkCfi55w;bkWMq4qma8w;2021-09-05T14:00:26Z;"📺 New #rstats video: Remove Header from Data Frame in R (Example) | How to Delete Column Names | names() Function & NULL
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=bkWMq4qma8w"
UCCaChdLMTYMxyawR_Qf-kYA;wMrZoc6oOzg;2021-09-05T14:26:00Z;"📺 New #rstats video: Regression and Other Stories: Ch8: Fitting regression models (2021-08-31) (ros01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=wMrZoc6oOzg"
UCCaChdLMTYMxyawR_Qf-kYA;Ia-sfs2gKOE;2021-09-05T14:34:22Z;"📺 New #rstats video: Engineering Production Grade Shiny Apps Book Club Introduction (2021-09-01) (epgs01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=Ia-sfs2gKOE"
UCCaChdLMTYMxyawR_Qf-kYA;OdTG862TChM;2021-09-05T15:12:56Z;"📺 New #rstats video: Mastering Shiny Book Club: Chapter 5: Reprexes (2021-09-01) (mshiny02)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=OdTG862TChM"
UCCaChdLMTYMxyawR_Qf-kYA;VYYxhIBuDys;2021-09-05T15:43:58Z;"📺 New #rstats video: R for Data Science Book Club: Chapter 8: Workflow: projects (2021-09-04) (r4ds05)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=VYYxhIBuDys"
UCE2WK5bvNtDblu4NO9PGtJA;YvMnmXrHBNo;2021-09-06T03:16:44Z;"📺 New #rstats video: [rstats] 🔮 Machine Learning with {tidymodels} 🔮 || 📚 Learn NLP with Me || 💖 all levels |
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=YvMnmXrHBNo"
UCyHEww8_SCdxZvEnkCfi55w;WCSy8MWwjUU;2021-09-06T14:00:13Z;"📺 New #rstats video: Replace Blank by NA in R (Example) | Exchange Empty Data Frame Cell & Space | Insert Missing Values
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=WCSy8MWwjUU"
UCGuktEl5InrcxPfCjmPWxsA;XkZcfYt-D2o;2021-09-06T16:00:30Z;"📺 New #rstats video: Resources for learning R (CC143)
▶ Riffomonas Project (@PatSchloss)
🔗https://www.youtube.com/watch?v=XkZcfYt-D2o"
UCKMekE_4UfWvZDuBWenG8WA;gl9fFmtXFcI;2021-09-06T16:01:57Z;"📺 New #rstats video: How to Document a Function in Your R Package
▶ StatistikinDD (@StatistikInDD)
🔗https://www.youtube.com/watch?v=gl9fFmtXFcI"
UCC3CCtUrSSQoJkxodRKr89g;K1SuD43INLQ;2021-09-06T16:03:01Z;"📺 New #rstats video: Univariate plotting and summarizing with a quantitative variable
▶ Lisa Lendway - Statistics & Data Science (@lisalendway)
🔗https://www.youtube.com/watch?v=K1SuD43INLQ"
UCC3CCtUrSSQoJkxodRKr89g;KVGkeWUIKR0;2021-09-06T16:16:25Z;"📺 New #rstats video: Univariate categorical data
▶ Lisa Lendway - Statistics & Data Science (@lisalendway)
🔗https://www.youtube.com/watch?v=KVGkeWUIKR0"
UCJamxO-DE27EEZtWrNG34mA;zJ84kPqno-0;2021-09-07T04:00:30Z;"📺 New #rstats video: How to Uncouple your Acute Chronic Workload Ratio in Power Bi
▶ Futbol AnalysR (@futbolanalysr)
🔗https://www.youtube.com/watch?v=zJ84kPqno-0"
UCKMekE_4UfWvZDuBWenG8WA;aNVgZHMvpL0;2021-09-07T12:46:19Z;"📺 New #rstats video: R Programming: Avoiding Loops using Vectorization
▶ StatistikinDD (@StatistikInDD)
🔗https://www.youtube.com/watch?v=aNVgZHMvpL0"
UCyHEww8_SCdxZvEnkCfi55w;UdlhOgdVfAM;2021-09-07T14:00:24Z;"📺 New #rstats video: Set Row & Column Names of Data Frame with Unknown Dimension in R (Example) | nrow, paste0 & ncol
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=UdlhOgdVfAM"
UCC3CCtUrSSQoJkxodRKr89g;yfIp0BWkpU0;2021-09-07T20:26:00Z;"📺 New #rstats video: Multivariate plot examples in R
▶ Lisa Lendway - Statistics & Data Science (@lisalendway)
🔗https://www.youtube.com/watch?v=yfIp0BWkpU0"
UCXuX-kQ1TbKHWeB75NgmhlA;aXL7Dbvn1dc;2021-09-08T07:00:00Z;"📺 New #rstats video: Livestock breeding programs in low-income countries | Community-based breeding programs
▶ Genomics Boot Camp (@GaborM_ABG)
🔗https://www.youtube.com/watch?v=aXL7Dbvn1dc"
UCyHEww8_SCdxZvEnkCfi55w;Va5NuUx0Qa0;2021-09-08T14:00:24Z;"📺 New #rstats video: Extract Single Column as Data Frame in R (3 Examples) | How to Keep data.frame Class | drop Argument
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=Va5NuUx0Qa0"
UCE2WK5bvNtDblu4NO9PGtJA;-ySyYWysaQo;2021-09-08T21:43:20Z;"📺 New #rstats video: [rstats] ✨ Shiny ✨ || 📚 Learn with Me || 💖 all levels || ⚒️ building apps with R
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=-ySyYWysaQo"
UCE2WK5bvNtDblu4NO9PGtJA;e_O83GmtyAE;2021-09-08T21:53:41Z;"📺 New #rstats video: [rstats] ✨ Shiny ✨ || 📚 Learn with Me || 💖 all levels || ⚒️ building apps with R
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=e_O83GmtyAE"
UCE2WK5bvNtDblu4NO9PGtJA;X5ht-gh_0-0;2021-09-08T22:34:29Z;"📺 New #rstats video: [rstats] ✨ Shiny ✨ || 📚 Learn with Me || 💖 all levels || ⚒️ building apps with R
▶ Jesse Mostipak (@kierisi)
🔗https://www.youtube.com/watch?v=X5ht-gh_0-0"
UCDgj5-mFohWZ5irWSFMFcng;IyjtW41Bfbo;2021-09-09T06:33:58Z;"📺 New #rstats video: R-Ladies Bergen (English) - Reproducible analysis in anthropology - Li-Ying Wang
▶ R-Ladies Global (@RLadiesGlobal)
🔗https://www.youtube.com/watch?v=IyjtW41Bfbo"
UCyHEww8_SCdxZvEnkCfi55w;_BAxFixAj-U;2021-09-09T14:00:14Z;"📺 New #rstats video: Remove Last N Rows from Data Frame in R (Example) | Delete Bottom | head, slice & n of dplyr Package
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=_BAxFixAj-U"
UCwQ7lkY6YWzZjT807Itbvtw;n1OGF3EW5o0;2021-09-09T14:07:15Z;"📺 New #rstats video: Getting re-acquainted with testing Shiny apps via {shinytest}!
▶ Shiny DeveloperSeries (@theRcast)
🔗https://www.youtube.com/watch?v=n1OGF3EW5o0"
UCMdihazndR0f9XBoSXWqnYg;6MexZiX-2W8;2019-09-04T00:59:05Z;"📺 #rstats video: R - Binary Logistic Multilevel Models
🔗 Statistics of DOOM(@aggieerin)
🔗 https://www.youtube.com/watch?v=6MexZiX-2W8"
UC_R5smHVXRYGhZYDJsnXTwg;BIQxUO39Erg;2020-07-08T07:48:51Z;"📺 #rstats video: useR! 2020: Building descriptive tables with the updated compareGroups package (I. Subirana), poster
🔗 R Consortium(@RConsortium)
🔗 https://www.youtube.com/watch?v=BIQxUO39Erg"
UC3xfbCMLCw1Hh4dWop3XtHg;uLcd6tRTUEY;2019-11-13T08:00:14Z;"📺 #rstats video: Amelia McNamara | Working with categorical data in R without losing your mind | RStudio (2019)
🔗 RStudio(@rstudio)
🔗 https://www.youtube.com/watch?v=uLcd6tRTUEY"
UCyHEww8_SCdxZvEnkCfi55w;ZN_qNhNNrZg;2020-11-25T15:00:07Z;"📺 #rstats video: names() Function in R (2 Examples) | How to Get or Set Names of Vector or List | Modify Data Objects
🔗 Statistics Globe(@JoachimSchork)
🔗 https://www.youtube.com/watch?v=ZN_qNhNNrZg"
UCF9ymC7Dpjwr0lge2QR_A5Q;fIZblrfenz0;2021-03-11T17:48:28Z;"📺 #rstats video: webin-R #11 : Analyse des Correspondances Multiples (ACM)
🔗 webin-R(@NA)
🔗 https://www.youtube.com/watch?v=fIZblrfenz0"
UCGuktEl5InrcxPfCjmPWxsA;nW4wvogm-nw;2021-09-09T16:00:24Z;"📺 New #rstats video: A data visualization makeover: riffing off of other people's COVID-19 figures (CC144)
▶ Riffomonas Project (@PatSchloss)
🔗 https://www.youtube.com/watch?v=nW4wvogm-nw"
UC3xfbCMLCw1Hh4dWop3XtHg;BmpnfLLrr4w;2021-09-09T20:56:11Z;"📺 New #rstats video: GA Tech | Communicating with 8 Million People through Shiny | RStudio
▶ RStudio (@rstudio)
🔗 https://www.youtube.com/watch?v=BmpnfLLrr4w"
UCwQ7lkY6YWzZjT807Itbvtw;-Fi7CRhdEGY;2021-09-10T12:58:37Z;"📺 New #rstats video: A little r-vesting and tidying of timezone improvements to {shinycal}!
▶ Shiny DeveloperSeries (@theRcast)
🔗 https://www.youtube.com/watch?v=-Fi7CRhdEGY"
UCyHEww8_SCdxZvEnkCfi55w;gitT1qvbyeA;2021-09-10T14:00:31Z;"📺 New #rstats video: Move Column to First Position of Data Frame in R (2 Examples) | Shift to Beginning | dplyr Package
▶ Statistics Globe (@JoachimSchork)
🔗 https://www.youtube.com/watch?v=gitT1qvbyeA"
UC3xfbCMLCw1Hh4dWop3XtHg;UnLpB4IDpZU;2021-09-10T18:24:57Z;"📺 New #rstats video: Gordon Shotwell | Creating Secure Systems for Growth | RStudio
▶ RStudio (@rstudio)
🔗 https://www.youtube.com/watch?v=UnLpB4IDpZU"
UCyHEww8_SCdxZvEnkCfi55w;C3luN5NBmho;2021-09-11T14:00:11Z;"📺 New #rstats video: Change Color of ggplot2 Boxplot in R (3 Examples) | Set col & fill in Plot | Manually Specify Colors
▶ Statistics Globe (@JoachimSchork)
🔗 https://www.youtube.com/watch?v=C3luN5NBmho"
UCyHEww8_SCdxZvEnkCfi55w;nDC6eOK7wns;2021-09-12T14:00:17Z;"📺 New #rstats video: Create Lagged Variable by Group in R (Example) | Lag Column to Data Frame | group_by, mutate [dplyr]
▶ Statistics Globe (@JoachimSchork)
🔗 https://www.youtube.com/watch?v=nDC6eOK7wns"
UCDgj5-mFohWZ5irWSFMFcng;xpeIqYLENuI;2020-09-29T20:26:46Z;"📺 #rstats video: R-Ladies Tbilisi (ქართულად): ლიკა ჟვანია - მონაცემთა ვიზუალიზაცია (Lika Zhvania - visualisation)
▶ R-Ladies Global (@RLadiesGlobal)
🔗 https://www.youtube.com/watch?v=xpeIqYLENuI"
UC2-hKemnrmVCH_29duyJ26A;Zxokd_Eqrcg;2020-06-23T22:10:22Z;"📺 #rstats video: Dr. Gavin Simpson - Learning When, Where, and by How Much, Things Change [Remote]
▶ Lander Analytics (@LanderAnalytics)
🔗 https://www.youtube.com/watch?v=Zxokd_Eqrcg"
